index,month,year,state,negativity,neutrality,positivity,sentiment,freq_words,std_sentiment,state_name
14,1,2021,ID,0.2694805195,0.3766233766,0.35389610390000004,0.08441558440000001,"[['get', 40], ['people', 34], ['like', 28], ['vaccine', 24], ['i’m', 22], ['biden', 21], ['still', 21], ['#idpol', 18], ['new', 18], ['one', 17], ['covid,', 17], ['#postcardstovoters', 16], ['#iddems', 16], ['#idyoungdems', 16], ['it’s', 16], ['would', 16], ['#resist', 15], ['got', 15], ['many', 15], ['first', 15]]",0.7248045690224751,Idaho
15,1,2021,IL,0.2523696682,0.3972156398,0.3504146919,0.0980450237,"[['get', 340], ['people', 309], ['vaccine', 254], ['like', 250], ['it’s', 209], ['i’m', 199], ['got', 163], ['one', 161], ['us', 154], ['would', 152], ['don’t', 144], ['new', 134], ['back', 134], ['still', 126], ['getting', 126], ['trump', 125], ['go', 123], ['covid,', 121], ['last', 115], ['time', 114]]",0.740664326131327,Illinois
16,1,2021,IN,0.2811501597,0.40702875400000005,0.3118210863,0.0306709265,"[['get', 187], ['people', 146], ['vaccine', 128], ['like', 108], ['it’s', 97], ['got', 94], ['i’m', 90], ['still', 86], ['one', 80], ['know', 80], ['would', 76], ['go', 70], ['don’t', 69], ['going', 62], ['think', 61], ['due', 60], ['back', 60], ['time', 60], ['getting', 60], ['last', 58]]",0.6622651496501509,Indiana
17,1,2021,KS,0.24833333330000001,0.4133333333,0.33833333330000004,0.09,"[['-', 75], ['get', 60], ['vaccine', 52], ['like', 51], ['people', 43], ['got', 40], ['one', 40], ['i’m', 36], ['last', 36], ['year', 36], ['it’s', 33], ['would', 32], ['2020', 30], ['new', 29], ['time', 28], ['due', 28], ['still', 27], ['trump', 27], ['covid,', 26], ['day', 25]]",0.7313028169005726,Kansas
18,1,2021,KY,0.3068965517,0.4094827586,0.2836206897,-0.0232758621,"[['get', 115], ['vaccine', 89], ['people', 78], ['new', 75], ['it’s', 74], ['i’m', 72], ['like', 72], ['day', 69], ['one', 60], ['first', 55], ['got', 54], ['stay', 53], ['keep', 53], ['due', 51], ['getting', 51], ['back', 50], ['would', 48], ['going', 44], ['use', 43], ['us', 43]]",0.5994905229640348,Kentucky
19,1,2021,LA,0.2360784314,0.4243137255,0.33960784310000003,0.1035294118,"[['get', 130], ['got', 101], ['i’m', 99], ['new', 97], ['people', 90], ['like', 84], ['vaccine', 79], ['it’s', 69], ['one', 67], ['still', 66], ['don’t', 63], ['due', 58], ['go', 58], ['really', 50], ['us', 48], ['first', 47], ['need', 47], ['test', 45], ['take', 44], ['year', 43]]",0.7470461780360256,Louisiana
20,1,2021,MA,0.2553677478,0.398812243,0.3458200091,0.0904522613,"[['vaccine', 186], ['get', 179], ['people', 179], ['like', 145], ['one', 119], ['i’m', 119], ['de', 115], ['got', 99], ['it’s', 98], ['new', 97], ['first', 92], ['-', 91], ['us', 88], ['test', 80], ['would', 78], ['going', 75], ['need', 74], ['go', 71], ['year', 71], ['getting', 71]]",0.7318290861189795,Massachusetts
21,1,2021,MD,0.2511693171,0.4256314312,0.3231992516,0.0720299345,"[['get', 203], ['vaccine', 188], ['people', 165], ['like', 133], ['us', 112], ['got', 110], ['new', 109], ['i’m', 101], ['one', 90], ['go', 88], ['it’s', 84], ['-', 83], ['still', 83], ['know', 81], ['year', 80], ['back', 78], ['going', 74], ['even', 71], ['trump', 70], ['getting', 70]]",0.710392134679026,Maryland
22,1,2021,ME,0.2205438066,0.4108761329,0.3685800604,0.14803625380000002,"[['people', 39], ['get', 29], ['one', 25], ['i’m', 24], ['new', 22], ['maine', 20], ['vaccine', 18], ['deaths', 18], ['it’s', 17], ['would', 17], ['got', 16], ['trump', 15], ['year', 15], ['right', 15], ['need', 14], ['#covid19', 13], ['cases', 13], ['time', 13], ['due', 12], ['pandemic', 12]]",0.7988361077803876,Maine
23,1,2021,MI,0.2584806498,0.41614906830000004,0.3253702819,0.0668896321,"[['people', 201], ['vaccine', 181], ['get', 172], ['i’m', 120], ['like', 110], ['michigan', 101], ['one', 101], ['go', 95], ['new', 90], ['got', 90], ['us', 89], ['first', 87], ['still', 82], ['.', 82], ['going', 81], ['via', 79], ['trump', 78], ['-', 77], ['don’t', 76], ['due', 76]]",0.7044106745664264,Michigan
24,1,2021,MN,0.2406801831,0.4153041203,0.3440156965,0.10333551340000001,"[['vaccine', 142], ['get', 140], ['people', 135], ['like', 103], ['got', 86], ['one', 77], ['-', 76], ['know', 74], ['it’s', 74], ['would', 73], ['i’m', 70], ['don’t', 70], ['new', 68], ['us', 67], ['via', 65], ['minnesota', 61], ['first', 60], ['go', 59], ['think', 58], ['due', 55]]",0.7468205501536083,Minnesota
25,1,2021,MO,0.2596843615,0.3830703013,0.3572453372,0.0975609756,"[['get', 155], ['vaccine', 122], ['people', 106], ['like', 89], ['got', 88], ['i’m', 74], ['one', 71], ['it’s', 66], ['don’t', 60], ['last', 58], ['trump', 57], ['getting', 56], ['would', 56], ['going', 56], ['due', 56], ['covid,', 54], ['know', 54], ['us', 53], ['since', 51], ['go', 50]]",0.7401010685294533,Missouri
26,1,2021,MS,0.279296875,0.37109375,0.349609375,0.0703125,"[['get', 57], ['people', 48], ['vaccine', 45], ['got', 45], ['i’m', 43], ['don’t', 36], ['know', 35], ['it’s', 31], ['still', 30], ['-', 28], ['like', 27], ['see', 23], ['go', 23], ['due', 23], ['many', 23], ['would', 22], ['next', 22], ['mississippi', 20], ['week', 19], ['first', 19]]",0.7083936596558926,Mississippi
27,1,2021,MT,0.3990610329,0.30516431920000003,0.2957746479,-0.10328638500000001,"[['study', 26], ['vaccine', 22], ['people', 21], ['health', 14], ['thus', 14], ['found', 14], ['using', 14], ['student', 14], ['one', 13], ['psych', 13], ['grad', 13], ['greed', 13], ['#covid.', 13], ['succeeded,', 13], ['indeed', 13], ['greedy.', 13], ['covertly', 13], ['changing', 13], ['for-profit', 13], ['org', 13]]",0.5063870994544388,Montana
28,1,2021,NC,0.2601240423,0.40970448740000004,0.3301714703,0.0700474279,"[['get', 290], ['vaccine', 223], ['people', 183], ['like', 180], ['i’m', 158], ['got', 151], ['one', 137], ['it’s', 124], ['go', 124], ['back', 118], ['due', 103], ['would', 102], ['new', 100], ['first', 96], ['us', 96], ['getting', 95], ['still', 94], ['need', 94], ['going', 94], ['know', 92]]",0.7080852112282061,North Carolina
29,1,2021,ND,0.29059829060000003,0.4615384615,0.2478632479,-0.0427350427,"[['get', 11], ['vaccine', 10], ['got', 9], ['many', 9], ['due', 8], ['people', 8], ['like', 8], ['would', 7], ['day', 7], ['know', 6], ['much', 6], ['next', 6], ['north', 6], ['dakota', 6], ['spike', 6], ['better', 5], ['good', 5], ['make', 5], ['please', 5], ['one', 5]]",0.5768470472450239,North Dakota
30,1,2021,NE,0.2478448276,0.4245689655,0.3275862069,0.0797413793,"[['get', 47], ['like', 44], ['people', 34], ['vaccine', 31], ['got', 28], ['getting', 26], ['i’m', 24], ['due', 23], ['one', 23], ['don’t', 22], ['still', 22], ['first', 21], ['time', 21], ['new', 20], ['know', 19], ['it’s', 19], ['much', 19], ['would', 18], ['really', 17], ['see', 16]]",0.719365478247629,Nebraska
31,1,2021,NH,0.2863636364,0.35227272730000003,0.3613636364,0.075,"[['!', 72], ['get', 50], ['people', 47], ['#covid19', 44], ['vaccine', 43], ['trump', 38], ['like', 35], ['#covid', 35], ['new', 28], ['it’s', 25], ['going', 25], ['!!!!!!!', 23], ['via', 23], ['i’m', 21], ['go', 20], ['us', 19], ['nh', 18], ['think', 18], ['time', 18], ['one', 18]]",0.713848220904626,New Hampshire
32,1,2021,NJ,0.25143796220000003,0.3956450288,0.352917009,0.1014790468,"[['get', 248], ['vaccine', 198], ['people', 185], ['like', 171], ['new', 149], ['got', 119], ['it’s', 119], ['one', 117], ['i’m', 113], ['trump', 103], ['still', 96], ['don’t', 92], ['getting', 91], ['de', 90], ['would', 88], ['due', 87], ['know', 83], ['back', 83], ['us', 83], ['go', 82]]",0.7446602918547436,New Jersey
33,1,2021,NM,0.2395604396,0.3626373626,0.39780219780000003,0.1582417582,"[['get', 54], ['people', 45], ['vaccine', 41], ['got', 38], ['lost', 32], ['it’s', 30], ['i’m', 30], ['need', 27], ['many', 27], ['still', 26], ['new', 23], ['could', 23], ['one', 22], ['first', 22], ['us', 22], ['like', 22], ['take', 20], ['4', 20], ['today', 19], ['time', 19]]",0.8107116381961781,New Mexico
34,1,2021,NV,0.2735229759,0.4033552152,0.32312180890000003,0.049598833,"[['get', 165], ['vaccine', 147], ['people', 117], ['like', 101], ['i’m', 101], ['got', 94], ['it’s', 90], ['still', 83], ['know', 62], ['getting', 60], ['would', 59], ['one', 56], ['going', 56], ['-', 56], ['us', 55], ['don’t', 53], ['back', 51], ['first', 50], ['think', 49], ['need', 48]]",0.6842904137172544,Nevada
35,1,2021,NY,0.2503736062,0.419358547,0.3302678469,0.07989424070000001,"[['new', 929], ['people', 880], ['get', 851], ['vaccine', 727], ['like', 581], ['it’s', 514], ['i’m', 490], ['one', 454], ['got', 400], ['de', 374], ['york', 351], ['still', 351], ['us', 348], ['don’t', 345], ['would', 327], ['test', 323], ['know', 319], ['-', 296], ['go', 291], ['trump', 291]]",0.7195433538463206,New York
36,1,2021,OH,0.2437534703,0.39311493610000003,0.3631315936,0.1193781233,"[['get', 378], ['ohio', 311], ['aces', 289], ['vaccine', 278], ['like', 259], ['people', 259], ['it’s', 231], ['i’m', 220], ['got', 203], ['don’t', 179], ['one', 163], ['us', 162], ['back', 162], ['would', 158], ['first', 158], ['day', 151], ['still', 150], ['health', 148], ['going', 143], ['go', 142]]",0.7654883684552798,Ohio
37,1,2021,OK,0.2693531283,0.3860021209,0.3446447508,0.0752916225,"[['-', 160], ['get', 91], ['people', 90], ['oklahoma', 81], ['like', 77], ['i’m', 68], ['vaccine', 65], ['it’s', 59], ['new', 52], ['one', 51], ['got', 50], ['due', 49], ['getting', 45], ['back', 45], ['last', 45], ['know', 44], ['go', 44], ['still', 42], ['every', 39], ['1', 39]]",0.7141875644326812,Oklahoma
38,1,2021,OR,0.2625329815,0.4498680739,0.2875989446,0.0250659631,"[['#coronavirussicilia', 183], ['covid,', 169], ['#cronaca', 145], ['people', 138], ['get', 132], ['di', 112], ['vaccine', 93], ['like', 88], ['got', 72], ['covid:', 71], ['one', 69], ['i’m', 66], ['la', 65], ['would', 64], ['back', 64], ['it’s', 63], ['go', 58], ['oregon', 58], ['per', 57], ['us', 56]]",0.6557429915355464,Oregon
39,1,2021,PA,0.27376623380000004,0.40831168830000003,0.3179220779,0.0441558442,"[['get', 368], ['vaccine', 359], ['people', 326], ['like', 268], ['i’m', 215], ['got', 183], ['it’s', 175], ['new', 173], ['one', 172], ['trump', 170], ['would', 166], ['first', 152], ['still', 151], ['back', 147], ['go', 145], ['year', 140], ['know', 139], ['don’t', 136], ['need', 131], ['us', 126]]",0.6779567356829569,Pennsylvania
40,1,2021,Puerto Rico,0.1428571429,0.3933747412,0.4637681159,0.3209109731,"[['de', 324], ['el', 225], ['la', 197], ['que', 157], ['en', 140], ['del', 101], ['para', 78], ['se', 76], ['por', 75], ['los', 63], ['es', 62], ['con', 56], ['al', 48], ['las', 45], ['vacuna', 39], ['contra', 38], ['si', 36], ['mi', 36], ['lo', 35], ['una', 33]]",1.0,Puerto Rico
41,1,2021,RI,0.1840909091,0.5022727273,0.3136363636,0.12954545450000002,"[['get', 39], ['like', 36], ['i’m', 32], ['people', 27], ['vaccine', 24], ['test', 23], ['new', 22], ['it’s', 20], ['thank', 18], ['go', 17], ['think', 17], ['covid,', 16], ['time', 16], ['executive', 16], ['good', 15], ['one', 15], ['first', 15], ['wait', 15], ['don’t', 15], ['week', 15]]",0.777319479018812,Rhode Island
42,1,2021,SC,0.281152648,0.3668224299,0.3520249221,0.07087227410000001,"[['get', 147], ['vaccine', 114], ['people', 108], ['like', 85], ['got', 79], ['i’m', 74], ['one', 65], ['still', 63], ['it’s', 60], ['back', 58], ['due', 55], ['don’t', 54], ['south', 53], ['getting', 48], ['sc', 48], ['would', 47], ['us', 47], ['new', 46], ['need', 46], ['tested', 45]]",0.7090450350401922,South Carolina
43,1,2021,SD,0.3240223464,0.3910614525,0.2849162011,-0.0391061453,"[['get', 20], ['people', 19], ['one', 15], ['vaccine', 14], ['see', 14], ['i’m', 11], ['south', 11], ['would', 10], ['biden', 10], ['year', 9], ['like', 9], ['even', 9], ['first', 9], ['think', 9], ['covid,', 9], ['new', 8], ['go', 8], ['dakota', 8], ['still', 8], ['last', 8]]",0.5810697764468733,South Dakota
44,1,2021,TN,0.2575599583,0.382168926,0.36027111570000003,0.1027111575,"[['get', 203], ['vaccine', 193], ['people', 185], ['i’m', 138], ['like', 129], ['it’s', 125], ['got', 123], ['one', 119], ['still', 89], ['would', 83], ['back', 83], ['new', 82], ['going', 80], ['due', 79], ['need', 78], ['go', 77], ['know', 76], ['don’t', 75], ['last', 73], ['time', 70]]",0.7460940248207959,Tennessee
45,1,2021,TX,0.2482971477,0.4209237974,0.33077905490000004,0.08248190720000001,"[['get', 990], ['people', 780], ['vaccine', 780], ['like', 641], ['i’m', 598], ['got', 592], ['-', 541], ['it’s', 512], ['new', 459], ['one', 418], ['de', 418], ['still', 404], ['go', 400], ['don’t', 392], ['know', 372], ['getting', 352], ['back', 341], ['year', 334], ['going', 326], ['would', 320]]",0.722554465401637,Texas
46,1,2021,UT,0.24481327800000002,0.41217150760000004,0.3430152144,0.09820193640000001,"[['get', 66], ['vaccine', 64], ['people', 62], ['via', 47], ['got', 46], ['i’m', 43], ['de', 42], ['like', 40], ['know', 38], ['it’s', 38], ['would', 35], ['one', 35], ['don’t', 34], ['trump', 34], ['first', 33], ['really', 31], ['new', 30], ['utah', 30], ['still', 30], ['last', 29]]",0.7408469159836693,Utah
47,1,2021,VA,0.302031302,0.3899433899,0.308025308,0.0059940060000000005,"[['see', 401], ['pinned', 325], ['get', 282], ['vaccine', 257], ['people', 249], ['tweet!', 242], ['deaths', 205], ['new', 192], ['like', 160], ['i’m', 150], ['it’s', 142], ['first', 137], ['got', 134], ['one', 128], ['day', 125], ['go', 116], ['-', 114], ['don’t', 111], ['know', 109], ['virginia', 108]]",0.6335501044667112,Virginia
